work_id,mp_id,state_name,constituency,district,block,village,sector,sub_sector,work_description,registered_latitude,registered_longitude,coordinates_provenance,recommendation_date,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_revision_count,implementing_agency_id,expected_start_date,actual_start_date,expected_completion_date,actual_completion_date,lifecycle_stage,current_status,current_physical_progress_pct,current_expenditure_inr,final_actual_expenditure_inr,source_type,synthetic_demo_data,released_payments_inr,payment_count,payment_chronology_flag,latest_payment_release,latest_progress_report,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,financial_physical_gap_pct,observed_delay,observed_cost_overrun,release_above_visible_sanction,review_priority_score_0_100,review_priority_band,requires_review,geo_warning_contribution_points,policy_version,anomaly_unusualness,within_lifecycle_percentile_0_100,anomaly_flag,peer_robust_deviation,has_duplicate_candidate,best_candidate_work_id,best_similarity_0_1,model_score_0_1,serving_percentile_0_100,early_warning_status,model_name,model_version,model_quality_status,prediction_timestamp,monthly_evidence_status,completion_evidence_status,latest_evidence_id,latest_capture_timestamp,location_status,distance_from_registered_metres,late_evidence_count,missing_monthly_site_evidence,geo_warning_only,sanction_record,progress_report,payment_release,completion_certificate,utilization_certificate,handover_record,public_use_evidence,completed_work_photo,asset_register,audit_record,closure_requires_review
W-002612,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 2,Demo Block 2,Demo Village 40,Education,library building,"Construction and improvement of library building at Demo Village 40, Demo Block 2",15.153185,75.617078,SYNTHETIC_PROTOTYPE_COORDINATE,2023-07-27,4194000,4532000,4394000.0,2023-10-21,0,IA-S02-02-01,2023-12-12,2024-01-16,2025-01-03,2025-05-29,COMPLETION,COMPLETED,100.0,4172000,4172000.0,SYNTHETIC_V2,True,4172000.0,4,False,2025-02-25,2025-05-15,100.0,105.7,100.0,5.700000000000003,False,False,False,3.754389,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4393722654323755,13.408430232558139,False,0.6231009873259985,False,W-001382,0.9999996423721313,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010167,2025-05-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002613,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 2,Demo Block 3,Demo Village 6,Roads,rural road,"Construction and improvement of rural road at Demo Village 6, Demo Block 3",19.268725,74.926007,SYNTHETIC_PROTOTYPE_COORDINATE,2023-08-07,2113000,1997000,1961000.0,2023-09-24,0,IA-S03-02-01,2023-11-09,2023-11-27,2024-04-09,2024-04-21,COMPLETION,COMPLETED,100.0,2422000,2422000.0,SYNTHETIC_V2,True,2422000.0,5,False,2024-04-04,2024-04-15,100.0,99.3,100.0,-0.7000000000000028,False,True,True,69.092702,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.46473935718385223,43.895348837209305,False,-0.2290723334071453,False,W-000153,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010169,2024-04-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,True
W-002614,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 2,Demo Block 4,Demo Village 13,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 13, Demo Block 4",20.380955,84.341854,SYNTHETIC_PROTOTYPE_COORDINATE,2023-08-18,8791000,9317000,9532000.0,2023-09-23,0,IA-S04-02-01,2023-11-13,2023-11-20,2024-07-04,2024-06-30,COMPLETION,COMPLETED,100.0,8319000,8319000.0,SYNTHETIC_V2,True,8319000.0,6,False,2024-06-04,2024-06-15,100.0,100.8,100.0,0.7999999999999972,False,False,False,0.896118,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.43984505898526566,13.98982558139535,False,0.02408895569559299,False,W-001384,0.9999998807907104,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010171,2024-07-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002615,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 2,Demo Block 5,Demo Village 20,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 20, Demo Block 5",26.4922,73.750383,SYNTHETIC_PROTOTYPE_COORDINATE,2023-08-29,3435000,3535000,3521000.0,2023-11-23,0,IA-S05-02-01,2024-01-03,2024-02-10,2024-07-02,2024-06-24,COMPLETION,COMPLETED,100.0,4654000,4654000.0,SYNTHETIC_V2,True,4654000.0,2,False,2024-05-14,2024-06-15,100.0,117.4,100.0,17.400000000000006,False,True,True,61.47196,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5468699623300443,88.0813953488372,False,2.010981708809848,False,W-000155,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010173,2024-06-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002616,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 2,Demo Block 1,Demo Village 27,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 27, Demo Block 1",11.005808,78.663149,SYNTHETIC_PROTOTYPE_COORDINATE,2023-09-09,1479000,1383000,1264000.0,2023-11-01,0,IA-S06-02-01,2023-12-23,2024-01-28,2024-06-21,2024-07-22,COMPLETION,COMPLETED,100.0,1154000,1154000.0,SYNTHETIC_V2,True,1154000.0,3,False,2024-06-17,2024-07-15,100.0,101.3,100.0,1.2999999999999972,False,False,False,19.188519,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.48392349809610796,59.99273255813954,False,0.0,False,W-001386,0.9999998807907104,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010175,2024-07-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,True
W-002617,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Demo Block 2,Demo Village 34,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 34, Demo Block 2",15.215764,79.677441,SYNTHETIC_PROTOTYPE_COORDINATE,2023-09-20,2594000,2753000,2531000.0,2024-01-05,0,IA-S01-02-01,2024-02-13,2024-02-27,2025-05-09,2025-07-06,COMPLETION,COMPLETED,100.0,2152000,2152000.0,SYNTHETIC_V2,True,2152000.0,4,False,2025-04-11,2025-07-06,100.0,88.4,100.0,-11.599999999999994,False,False,False,7.557125,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5013369777778355,69.36773255813954,False,-1.3604135657239778,False,W-000157,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010177,2025-07-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002618,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,Demo Block 3,Demo Village 41,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 41, Demo Block 3",15.227633,75.687782,SYNTHETIC_PROTOTYPE_COORDINATE,2023-10-01,4123000,3847000,3438000.0,2024-01-07,1,IA-S02-02-01,2024-03-04,2024-03-22,2024-08-03,2024-09-23,COMPLETION,COMPLETED,100.0,3395000,3395000.0,SYNTHETIC_V2,True,3395000.0,5,False,2024-08-24,2024-09-15,100.0,104.6,100.0,4.599999999999994,False,False,False,6.827673,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5443639642581435,87.13662790697676,False,0.4915780111439584,False,W-003848,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010179,2024-09-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,False
W-002619,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,Demo Block 4,Demo Village 7,Education,school classroom,"Construction and improvement of school classroom at Demo Village 7, Demo Block 4",19.337314,74.998118,SYNTHETIC_PROTOTYPE_COORDINATE,2023-10-12,2639000,2457000,2301000.0,2024-01-09,0,IA-S03-02-01,2024-03-01,2024-03-14,2025-05-30,2025-04-24,COMPLETION,COMPLETED,100.0,1925000,1925000.0,SYNTHETIC_V2,True,1925000.0,6,False,2025-03-08,2025-04-15,100.0,102.0,100.0,2.0,False,False,False,3.367252,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.47123501333417517,50.47238372093024,False,0.1477455949329685,False,W-004710,0.9961929321289062,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010181,2025-04-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002620,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,Demo Block 5,Demo Village 14,Roads,approach road,"Construction and improvement of approach road at Demo Village 14, Demo Block 5",20.454385,84.412521,SYNTHETIC_PROTOTYPE_COORDINATE,2023-10-23,3746000,3878000,,,0,IA-S04-02-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True,0.0,0,False,,,0.0,,,,False,False,False,15.0,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.49086810347011917,50.0,False,,False,W-003850,1.0,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002621,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,Demo Block 1,Demo Village 21,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 21, Demo Block 1",26.563205,73.822997,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-03,7068000,6592000,,,0,IA-S05-02-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True,0.0,0,False,,,0.0,,,,False,False,False,6.204819,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.47635419394936585,20.682730923694777,False,,False,W-003851,1.0,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002622,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 2,Demo Block 2,Demo Village 28,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 28, Demo Block 2",11.076009,78.735612,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-14,6849000,7130000,7232000.0,2023-12-10,0,IA-S06-02-01,2024-02-02,2024-02-18,2026-11-25,,EXECUTION,ONGOING,92.0,8185000,,SYNTHETIC_V2,True,8185000.0,3,False,2026-01-25,2026-09-05,92.0,86.4,100.0,-5.599999999999994,False,False,True,24.179504,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.41987707981724814,11.542857142857143,False,-0.5324927048499433,False,W-003852,1.0,0.94616264,81.02857142857142,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00010189,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,171.77597083161217,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002623,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 2,Demo Block 3,Demo Village 35,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 35, Demo Block 3",15.289837,79.745745,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-25,9957000,10477000,9801000.0,2024-02-22,0,IA-S01-02-01,2024-03-31,2024-05-08,2026-09-27,,EXECUTION,ONGOING,92.0,9515000,,SYNTHETIC_V2,True,9515000.0,4,False,2026-03-24,2026-09-05,92.0,99.7,100.0,7.700000000000003,False,False,False,18.52308,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.45318527091845134,49.48571428571429,False,0.8874878414165722,False,W-003853,1.0,0.967529,94.45714285714286,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00010197,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,168.69934842341868,1,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002624,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 2,Demo Block 4,Demo Village 1,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 1, Demo Block 4",15.302122,75.758117,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-06,4786000,4824000,4896000.0,2024-01-22,0,IA-S02-02-01,2024-02-17,2024-03-08,2027-02-12,,EXECUTION,ONGOING,84.2,3861000,,SYNTHETIC_V2,True,3861000.0,2,False,2025-11-11,2026-09-05,84.2,83.1,100.0,-1.1000000000000085,False,False,False,3.143567,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4258534911009901,18.514285714285712,False,-0.06882558770169526,False,W-001394,0.9999998211860657,0.29413202,14.914285714285713,NO_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00010205,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,22.79258629316194,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002625,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 2,Demo Block 5,Demo Village 8,Education,school classroom,"Construction and improvement of school classroom at Demo Village 8, Demo Block 5",19.410813,75.071847,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-17,1614000,1711000,1757000.0,2024-04-04,0,IA-S03-02-01,2024-04-20,2024-05-29,2026-11-18,,EXECUTION,ONGOING,86.2,1795000,,SYNTHETIC_V2,True,1795000.0,3,False,2026-02-15,2026-09-05,86.2,100.5,100.0,14.299999999999997,False,False,True,39.018942,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.49152051842114824,74.68571428571428,False,1.5996771994666164,False,W-001395,1.0,0.91289127,59.48571428571429,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00010213,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,66.5901025308915,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002626,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 2,Demo Block 1,Demo Village 15,Roads,approach road,"Construction and improvement of approach road at Demo Village 15, Demo Block 1",20.524716,84.483062,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-28,10286000,10447000,9860000.0,2024-03-08,0,IA-S04-02-01,2024-04-05,2024-04-13,2024-09-27,,EXECUTION,ONGOING,83.8,8871000,,SYNTHETIC_V2,True,8871000.0,4,False,2026-03-16,2026-09-05,83.8,79.5,100.0,-4.299999999999997,True,False,False,27.653057,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.44465940213472266,40.400000000000006,False,-0.610859555752388,False,W-001396,0.9999998807907104,0.9173165,61.25714285714285,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00010221,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,84.72856791640478,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002627,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 2,Demo Block 2,Demo Village 22,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 22, Demo Block 2",26.633685,73.897644,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-08,3677000,3652000,3262000.0,2024-04-20,0,IA-S05-02-01,2024-06-24,2024-06-22,2025-04-16,,EXECUTION,ONGOING,92.0,3496000,,SYNTHETIC_V2,True,3496000.0,2,False,2025-12-18,2026-09-05,92.0,82.3,100.0,-9.700000000000003,True,False,True,29.170235,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.444271543601932,39.65714285714286,False,-1.0354024816526688,False,W-001397,1.0,0.8643948,44.68571428571428,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00010229,2026-09-03T09:18:00+05:30,LOCATION_REQUIRES_REVIEW,2916.6992787662803,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002628,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 2,Demo Block 3,Demo Village 29,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 29, Demo Block 3",11.146772,78.807719,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-19,11103000,10526000,10044000.0,2024-04-27,0,IA-S06-02-01,2024-05-30,2024-05-30,2024-12-03,,EXECUTION,ONGOING,92.0,9808000,,SYNTHETIC_V2,True,9808000.0,3,False,2026-02-16,2026-09-05,92.0,93.1,100.0,1.0999999999999943,True,False,False,25.790857,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.43568080010321847,30.0,False,0.2603297668155265,False,W-001398,1.0,0.95575184,88.45714285714286,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00010237,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,127.60864962229954,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-002629,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 3,Demo Block 4,Demo Village 36,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 36, Demo Block 4",15.360078,79.817989,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-30,4294000,4216000,3741000.0,2024-04-24,0,IA-S01-03-01,2024-05-19,2024-05-25,2025-07-27,2025-08-16,COMPLETION,COMPLETED,100.0,4438000,4438000.0,SYNTHETIC_V2,True,4438000.0,6,False,2025-06-19,2025-08-15,100.0,122.3,100.0,22.299999999999997,False,True,True,62.455004,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5546268494399578,90.98837209302324,False,2.77731489196245,False,W-001399,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010239,2025-08-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002630,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 3,Demo Block 5,Demo Village 2,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 2, Demo Block 5",15.372018,75.833345,SYNTHETIC_PROTOTYPE_COORDINATE,2024-02-10,6045000,6313000,5648000.0,2024-03-22,0,IA-S02-03-01,2024-05-16,2024-06-21,2025-06-30,2025-09-21,COMPLETION,COMPLETED,100.0,5053000,5053000.0,SYNTHETIC_V2,True,5053000.0,2,False,2025-04-28,2025-09-15,100.0,87.0,100.0,-13.0,False,False,False,7.798377,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5020492276192858,69.69476744186046,False,-1.5204622205150349,False,W-001400,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010241,2025-09-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002631,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 3,Demo Block 1,Demo Village 9,Education,school classroom,"Construction and improvement of school classroom at Demo Village 9, Demo Block 1",19.486854,75.14632,SYNTHETIC_PROTOTYPE_COORDINATE,2024-02-21,4345000,4206000,4421000.0,2024-03-24,1,IA-S03-03-01,2024-05-11,2024-06-16,2024-11-12,2025-02-01,COMPLETION,COMPLETED,100.0,5520000,5520000.0,SYNTHETIC_V2,True,5520000.0,3,False,2024-12-09,2025-02-01,100.0,102.9,100.0,2.9000000000000057,False,True,True,71.773493,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5445287205185652,87.24563953488372,False,0.26337258227181426,False,W-000171,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010243,2025-02-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,True
W-002632,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 3,Demo Block 2,Demo Village 16,Roads,approach road,"Construction and improvement of approach road at Demo Village 16, Demo Block 2",20.594467,84.555997,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-03,8564000,9140000,9329000.0,2024-04-24,0,IA-S04-03-01,2024-05-28,2024-06-12,2025-07-30,2025-10-16,COMPLETION,COMPLETED,100.0,8953000,8953000.0,SYNTHETIC_V2,True,8953000.0,4,False,2025-07-17,2025-10-15,100.0,89.1,100.0,-10.900000000000006,False,False,False,6.527383,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.46503541124697173,44.18604651162791,False,-1.527148889380971,False,W-000172,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010245,2025-10-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,NOT_RECORDED,False
W-002633,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 3,Demo Block 3,Demo Village 23,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 23, Demo Block 3",26.707703,73.967873,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-14,7110000,7343000,7129000.0,2024-04-11,0,IA-S05-03-01,2024-05-11,2024-05-10,2025-07-21,2025-07-20,COMPLETION,COMPLETED,100.0,6530000,6530000.0,SYNTHETIC_V2,True,6530000.0,5,False,2025-05-11,2025-07-15,100.0,110.3,100.0,10.299999999999997,False,False,False,6.232928,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4470605539142189,22.34738372093023,False,1.168314351236244,False,W-000173,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010247,2025-07-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-002634,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 3,Demo Block 4,Demo Village 30,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 30, Demo Block 4",11.217369,78.882475,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-25,4239000,4511000,4115000.0,2024-04-20,0,IA-S06-03-01,2024-05-11,2024-05-07,2025-06-05,2025-10-30,COMPLETION,COMPLETED,100.0,3929000,3929000.0,SYNTHETIC_V2,True,3929000.0,6,False,2025-08-16,2025-10-15,100.0,114.9,100.0,14.900000000000006,False,False,False,9.963858,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5011238974634435,69.29505813953489,False,1.6987174683114243,False,W-000174,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00010249,2025-10-31T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
