work_id,anomaly_label,anomaly_types,duplicate_group_id,label_usage_note,synthetic_demo_data
W-002256,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002257,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002258,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002259,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002260,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002261,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002262,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002263,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002264,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002265,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002266,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002267,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002268,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002269,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002270,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002271,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002272,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002273,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002274,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002275,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002276,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002277,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002278,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002279,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002280,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002281,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002282,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002283,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002284,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002285,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002286,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002287,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002288,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002289,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002290,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002291,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002292,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002293,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002294,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002295,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002296,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002297,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002298,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002299,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002300,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002301,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002302,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002303,True,FUND_PROGRESS_MISMATCH,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002304,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002305,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002306,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002307,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002308,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002309,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002310,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002311,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002312,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002313,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002314,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002315,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002316,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002317,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002318,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002319,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002320,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002321,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002322,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002323,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002324,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002325,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002326,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002327,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002328,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002329,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002330,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002331,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002332,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002333,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002334,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002335,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002336,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002337,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002338,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002339,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002340,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002341,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002342,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002343,True,LOCATION_REQUIRES_REVIEW,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002344,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002345,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002346,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002347,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002348,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002349,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002350,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002351,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002352,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002353,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002354,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002355,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002356,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002357,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002358,True,PAYMENT_CHRONOLOGY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002359,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002360,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002361,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002362,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002363,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002364,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002365,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002366,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002367,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002368,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002369,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002370,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002371,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002372,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002373,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002374,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002375,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002376,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002377,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002378,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002379,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002380,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002381,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002382,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002383,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002384,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002385,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002386,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002387,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002388,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002389,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002390,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002391,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002392,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002393,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002394,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002395,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002396,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002397,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002398,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002399,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002400,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002401,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002402,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002403,True,OBSERVED_DELAY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002404,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002405,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002406,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002407,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002408,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002409,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002410,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002411,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002412,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002413,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002414,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002415,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002416,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002417,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002418,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002419,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002420,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002421,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002422,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002423,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002424,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002425,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002426,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002427,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002428,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002429,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002430,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002431,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002432,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002433,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002434,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002435,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002436,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002437,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002438,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002439,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002440,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002441,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002442,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002443,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002444,True,FUND_PROGRESS_MISMATCH,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002445,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002446,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002447,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002448,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002449,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002450,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002451,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002452,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002453,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002454,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002455,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002456,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002457,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002458,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002459,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002460,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002461,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002462,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002463,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002464,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002465,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002466,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002467,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002468,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002469,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002470,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002471,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002472,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002473,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002474,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002475,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002476,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002477,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002478,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002479,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002480,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002481,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002482,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002483,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002484,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002485,True,LOCATION_REQUIRES_REVIEW,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002486,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002487,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002488,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002489,True,PAYMENT_CHRONOLOGY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002490,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002491,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002492,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002493,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002494,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002495,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002496,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002497,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002498,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002499,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002500,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002501,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002502,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002503,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002504,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002505,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002506,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002507,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002508,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002509,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002510,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002511,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002512,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002513,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002514,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002515,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002516,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002517,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002518,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002519,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002520,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002521,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002522,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002523,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002524,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002525,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002526,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002527,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002528,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002529,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002530,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002531,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002532,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002533,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002534,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002535,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002536,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002537,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002538,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002539,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002540,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002541,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002542,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002543,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002544,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002545,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002546,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002547,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002548,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002549,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002550,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002551,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002552,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002553,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002554,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002555,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002556,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002557,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002558,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002559,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002560,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002561,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002562,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002563,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002564,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002565,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002566,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002567,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002568,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002569,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002570,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002571,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002572,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002573,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002574,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002575,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002576,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002577,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002578,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002579,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002580,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002581,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002582,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002583,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002584,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002585,True,FUND_PROGRESS_MISMATCH,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002586,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002587,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002588,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002589,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002590,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002591,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002592,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002593,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002594,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002595,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002596,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002597,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-002598,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
